image_path,label
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5135.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5136.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5137.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5138.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5139.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_514.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5140.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5141.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5142.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5143.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5144.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5145.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5146.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5147.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5148.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5149.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_515.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5150.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5151.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5152.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5153.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5154.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5155.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5156.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5157.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5158.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5159.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_516.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5160.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5161.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5162.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5163.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5164.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5165.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5166.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5167.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5168.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5169.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_517.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5170.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5171.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5172.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5173.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5174.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5175.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5176.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5177.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5178.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5179.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_518.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5180.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5181.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5182.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5183.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5184.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5185.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5186.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5187.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5188.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5189.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_519.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5190.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5191.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5192.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5193.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5194.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5195.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5196.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5197.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5198.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5199.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_52.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_520.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5200.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5201.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5202.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5203.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5204.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5205.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5206.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5207.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5208.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5209.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_521.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5210.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5211.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5212.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5213.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5214.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5215.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5216.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5217.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5218.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5219.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_522.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5220.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5221.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5222.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5223.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5224.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5225.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5226.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5227.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5228.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5229.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_523.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5230.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5231.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5232.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5233.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5234.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5235.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5236.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5237.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5238.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5239.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_524.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5240.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5241.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5242.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5243.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5244.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5245.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5246.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5247.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5248.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5249.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_525.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5250.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5251.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5252.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5253.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5254.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5255.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5256.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5257.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5258.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5259.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_526.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5260.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5261.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5262.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5263.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5264.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5265.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5266.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5267.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5268.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5269.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_527.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5270.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5271.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5272.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5273.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5274.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5275.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5276.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5277.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5278.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5279.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_528.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5280.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5281.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5282.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5283.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5284.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5285.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5286.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5287.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5288.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5289.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_529.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5290.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5291.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5292.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5293.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5294.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5295.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5296.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5297.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5298.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5299.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_53.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_530.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5300.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5301.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5302.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5303.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5304.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5305.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5306.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5307.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5308.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5309.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_531.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5310.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5311.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5312.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5313.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5314.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5315.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5316.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5317.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5318.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5319.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_532.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5320.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5321.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5322.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5323.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5324.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5325.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5326.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5327.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5328.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\train\algae_bloom_5329.png,0
